"categorySetId","questionPhrase","questionType","questionImageId","solutionImageId","autor","pointsToAchieve","profession","level","Answer1","Answer2","Answer3","ZO1","ZO2","ZO3","ZO4","ZO5","solution1","solution2","solution3"
"8.3.3","<SPAN STYLE="""" >Abschnitt a</SPAN>","ZO","2677","","<SPAN STYLE="""" >HB</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Abschnitt a</SPAN>","<SPAN STYLE="""" >Abschnitt b</SPAN>","<SPAN STYLE="""" >Abschnitt c</SPAN>","<SPAN STYLE="""" >3</SPAN>","<SPAN STYLE="""" >4</SPAN>","<SPAN STYLE="""" >5</SPAN>","<SPAN STYLE="""" >6</SPAN>","<SPAN STYLE="""" >7</SPAN>","c","b","a"
"8.3.3","<SPAN STYLE="""" >Abschnitt a</SPAN>","ZO","2677","","<SPAN STYLE="""" >HB</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Abschnitt a</SPAN>","<SPAN STYLE="""" >Abschnitt b</SPAN>","<SPAN STYLE="""" >Abschnitt c</SPAN>","<SPAN STYLE="""" >3</SPAN>","<SPAN STYLE="""" >4</SPAN>","<SPAN STYLE="""" >5</SPAN>","<SPAN STYLE="""" >6</SPAN>","<SPAN STYLE="""" >7</SPAN>","c","b","a"
"8.3.3","<SPAN STYLE="""" >Abschnitt a</SPAN>","ZO","2677","","<SPAN STYLE="""" >HB</SPAN>","1","null","NIL","<SPAN STYLE="""" >Abschnitt a</SPAN>","<SPAN STYLE="""" >Abschnitt b</SPAN>","<SPAN STYLE="""" >Abschnitt c</SPAN>","<SPAN STYLE="""" >3</SPAN>","<SPAN STYLE="""" >4</SPAN>","<SPAN STYLE="""" >5</SPAN>","<SPAN STYLE="""" >6</SPAN>","<SPAN STYLE="""" >7</SPAN>","c","b","a"
"8.3.3","<SPAN STYLE="""" >Abschnitt a</SPAN>","ZO","2677","","<SPAN STYLE="""" >HB</SPAN>","1","null","NIL","<SPAN STYLE="""" >Abschnitt a</SPAN>","<SPAN STYLE="""" >Abschnitt b</SPAN>","<SPAN STYLE="""" >Abschnitt c</SPAN>","<SPAN STYLE="""" >3</SPAN>","<SPAN STYLE="""" >4</SPAN>","<SPAN STYLE="""" >5</SPAN>","<SPAN STYLE="""" >6</SPAN>","<SPAN STYLE="""" >7</SPAN>","c","b","a"
"8.3.3","<SPAN STYLE="""" >Abschnitt a</SPAN>","ZO","2677","","<SPAN STYLE="""" >HB</SPAN>","1","null","NIL","<SPAN STYLE="""" >Abschnitt a</SPAN>","<SPAN STYLE="""" >Abschnitt b</SPAN>","<SPAN STYLE="""" >Abschnitt c</SPAN>","<SPAN STYLE="""" >3</SPAN>","<SPAN STYLE="""" >4</SPAN>","<SPAN STYLE="""" >5</SPAN>","<SPAN STYLE="""" >6</SPAN>","<SPAN STYLE="""" >7</SPAN>","c","b","a"
"8.3.3","<SPAN STYLE="""" >Abschnitt a</SPAN>","ZO","2677","","<SPAN STYLE="""" >HB</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Abschnitt a</SPAN>","<SPAN STYLE="""" >Abschnitt b</SPAN>","<SPAN STYLE="""" >Abschnitt c</SPAN>","<SPAN STYLE="""" >3</SPAN>","<SPAN STYLE="""" >4</SPAN>","<SPAN STYLE="""" >5</SPAN>","<SPAN STYLE="""" >6</SPAN>","<SPAN STYLE="""" >7</SPAN>","c","b","a"
"8.3.3","<SPAN STYLE="""" ><BR>Bild a</SPAN>","ZO","2680","","<SPAN STYLE="""" >HB</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" ><BR>Bild a</SPAN>","<SPAN STYLE="""" ><BR>Bild b</SPAN>","VOID","<SPAN STYLE="""" >3 - Leiter - Schaltung</SPAN>","<SPAN STYLE="""" >4 - Leiter - Schaltung</SPAN>","<SPAN STYLE="""" >Standardschaltung f&uuml;r Treppenh&auml;user</SPAN>","<SPAN STYLE="""" >Anschluss einer Estrichbeleuchtung nicht m&ouml;glich</SPAN>","<SPAN STYLE="""" >diese Schaltung ist in der Praxis verboten</SPAN>","bc","ad","VOID"
"8.3.3","<SPAN STYLE="""" ><BR>Bild a</SPAN>","ZO","2680","","<SPAN STYLE="""" >HB</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" ><BR>Bild a</SPAN>","<SPAN STYLE="""" ><BR>Bild b</SPAN>","VOID","<SPAN STYLE="""" >3 - Leiter - Schaltung</SPAN>","<SPAN STYLE="""" >4 - Leiter - Schaltung</SPAN>","<SPAN STYLE="""" >Standardschaltung f&uuml;r Treppenh&auml;user</SPAN>","<SPAN STYLE="""" >Anschluss einer Estrichbeleuchtung nicht m&ouml;glich</SPAN>","<SPAN STYLE="""" >diese Schaltung ist in der Praxis verboten</SPAN>","bc","ad","VOID"
"8.3.3","<SPAN STYLE="""" ><BR>Bild a</SPAN>","ZO","2680","","<SPAN STYLE="""" >HB</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" ><BR>Bild a</SPAN>","<SPAN STYLE="""" ><BR>Bild b</SPAN>","VOID","<SPAN STYLE="""" >3 - Leiter - Schaltung</SPAN>","<SPAN STYLE="""" >4 - Leiter - Schaltung</SPAN>","<SPAN STYLE="""" >Standardschaltung f&uuml;r Treppenh&auml;user</SPAN>","<SPAN STYLE="""" >Anschluss einer Estrichbeleuchtung nicht m&ouml;glich</SPAN>","<SPAN STYLE="""" >diese Schaltung ist in der Praxis verboten</SPAN>","bc","ad","VOID"
"8.3.3","<SPAN STYLE="""" ><BR>Bild a</SPAN>","ZO","2680","","<SPAN STYLE="""" >HB</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" ><BR>Bild a</SPAN>","<SPAN STYLE="""" ><BR>Bild b</SPAN>","VOID","<SPAN STYLE="""" >3 - Leiter - Schaltung</SPAN>","<SPAN STYLE="""" >4 - Leiter - Schaltung</SPAN>","<SPAN STYLE="""" >Standardschaltung f&uuml;r Treppenh&auml;user</SPAN>","<SPAN STYLE="""" >Anschluss einer Estrichbeleuchtung nicht m&ouml;glich</SPAN>","<SPAN STYLE="""" >diese Schaltung ist in der Praxis verboten</SPAN>","bc","ad","VOID"
"8.3.3","<SPAN STYLE="""" ><BR>Bild a</SPAN>","ZO","2680","","<SPAN STYLE="""" >HB</SPAN>","1","null","NIL","<SPAN STYLE="""" ><BR>Bild a</SPAN>","<SPAN STYLE="""" ><BR>Bild b</SPAN>","VOID","<SPAN STYLE="""" >3 - Leiter - Schaltung</SPAN>","<SPAN STYLE="""" >4 - Leiter - Schaltung</SPAN>","<SPAN STYLE="""" >Standardschaltung f&uuml;r Treppenh&auml;user</SPAN>","<SPAN STYLE="""" >Anschluss einer Estrichbeleuchtung nicht m&ouml;glich</SPAN>","<SPAN STYLE="""" >diese Schaltung ist in der Praxis verboten</SPAN>","bc","ad","VOID"
"8.3.3","<SPAN STYLE="""" ><BR>Bild a</SPAN>","ZO","2680","","<SPAN STYLE="""" >HB</SPAN>","1","null","NIL","<SPAN STYLE="""" ><BR>Bild a</SPAN>","<SPAN STYLE="""" ><BR>Bild b</SPAN>","VOID","<SPAN STYLE="""" >3 - Leiter - Schaltung</SPAN>","<SPAN STYLE="""" >4 - Leiter - Schaltung</SPAN>","<SPAN STYLE="""" >Standardschaltung f&uuml;r Treppenh&auml;user</SPAN>","<SPAN STYLE="""" >Anschluss einer Estrichbeleuchtung nicht m&ouml;glich</SPAN>","<SPAN STYLE="""" >diese Schaltung ist in der Praxis verboten</SPAN>","bc","ad","VOID"
"8.3.3","<SPAN STYLE="""" ><BR>Bild a</SPAN>","ZO","2680","","<SPAN STYLE="""" >HB</SPAN>","1","null","NIL","<SPAN STYLE="""" ><BR>Bild a</SPAN>","<SPAN STYLE="""" ><BR>Bild b</SPAN>","VOID","<SPAN STYLE="""" >3 - Leiter - Schaltung</SPAN>","<SPAN STYLE="""" >4 - Leiter - Schaltung</SPAN>","<SPAN STYLE="""" >Standardschaltung f&uuml;r Treppenh&auml;user</SPAN>","<SPAN STYLE="""" >Anschluss einer Estrichbeleuchtung nicht m&ouml;glich</SPAN>","<SPAN STYLE="""" >diese Schaltung ist in der Praxis verboten</SPAN>","bc","ad","VOID"
"8.3.3","<SPAN STYLE="""" ><BR>Bild a</SPAN>","ZO","2680","","<SPAN STYLE="""" >HB</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" ><BR>Bild a</SPAN>","<SPAN STYLE="""" ><BR>Bild b</SPAN>","VOID","<SPAN STYLE="""" >3 - Leiter - Schaltung</SPAN>","<SPAN STYLE="""" >4 - Leiter - Schaltung</SPAN>","<SPAN STYLE="""" >Standardschaltung f&uuml;r Treppenh&auml;user</SPAN>","<SPAN STYLE="""" >Anschluss einer Estrichbeleuchtung nicht m&ouml;glich</SPAN>","<SPAN STYLE="""" >diese Schaltung ist in der Praxis verboten</SPAN>","bc","ad","VOID"
"8.3.3","<SPAN STYLE="""" >Q11 ein</SPAN>","ZO","2682","","<SPAN STYLE="""" >HB</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Q11 ein</SPAN>","<SPAN STYLE="""" >Q12 ein</SPAN>","VOID","<SPAN STYLE="""" >6.00 - 9.00 Uhr</SPAN>","<SPAN STYLE="""" >9.00 - 17.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 23.00 Uhr</SPAN>","<SPAN STYLE="""" >23.00 - 6.00 Uhr</SPAN>","<SPAN STYLE="""" >9.00 - 23.00 Uhr</SPAN>","d","ca","VOID"
"8.3.3","<SPAN STYLE="""" >Q11 ein</SPAN>","ZO","2682","","<SPAN STYLE="""" >HB</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Q11 ein</SPAN>","<SPAN STYLE="""" >Q12 ein</SPAN>","VOID","<SPAN STYLE="""" >6.00 - 9.00 Uhr</SPAN>","<SPAN STYLE="""" >9.00 - 17.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 23.00 Uhr</SPAN>","<SPAN STYLE="""" >23.00 - 6.00 Uhr</SPAN>","<SPAN STYLE="""" >9.00 - 23.00 Uhr</SPAN>","d","ca","VOID"
"8.3.3","<SPAN STYLE="""" >Q11 ein</SPAN>","ZO","2682","","<SPAN STYLE="""" >HB</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Q11 ein</SPAN>","<SPAN STYLE="""" >Q12 ein</SPAN>","VOID","<SPAN STYLE="""" >6.00 - 9.00 Uhr</SPAN>","<SPAN STYLE="""" >9.00 - 17.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 23.00 Uhr</SPAN>","<SPAN STYLE="""" >23.00 - 6.00 Uhr</SPAN>","<SPAN STYLE="""" >9.00 - 23.00 Uhr</SPAN>","d","ca","VOID"
"8.3.3","<SPAN STYLE="""" >Q11 ein</SPAN>","ZO","2682","","<SPAN STYLE="""" >HB</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Q11 ein</SPAN>","<SPAN STYLE="""" >Q12 ein</SPAN>","VOID","<SPAN STYLE="""" >6.00 - 9.00 Uhr</SPAN>","<SPAN STYLE="""" >9.00 - 17.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 23.00 Uhr</SPAN>","<SPAN STYLE="""" >23.00 - 6.00 Uhr</SPAN>","<SPAN STYLE="""" >9.00 - 23.00 Uhr</SPAN>","d","ca","VOID"
"8.3.3","<SPAN STYLE="""" >Q11 ein</SPAN>","ZO","2682","","<SPAN STYLE="""" >HB</SPAN>","1","null","NIL","<SPAN STYLE="""" >Q11 ein</SPAN>","<SPAN STYLE="""" >Q12 ein</SPAN>","VOID","<SPAN STYLE="""" >6.00 - 9.00 Uhr</SPAN>","<SPAN STYLE="""" >9.00 - 17.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 23.00 Uhr</SPAN>","<SPAN STYLE="""" >23.00 - 6.00 Uhr</SPAN>","<SPAN STYLE="""" >9.00 - 23.00 Uhr</SPAN>","d","ca","VOID"
"8.3.3","<SPAN STYLE="""" >Q11 ein</SPAN>","ZO","2682","","<SPAN STYLE="""" >HB</SPAN>","1","null","NIL","<SPAN STYLE="""" >Q11 ein</SPAN>","<SPAN STYLE="""" >Q12 ein</SPAN>","VOID","<SPAN STYLE="""" >6.00 - 9.00 Uhr</SPAN>","<SPAN STYLE="""" >9.00 - 17.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 23.00 Uhr</SPAN>","<SPAN STYLE="""" >23.00 - 6.00 Uhr</SPAN>","<SPAN STYLE="""" >9.00 - 23.00 Uhr</SPAN>","d","ca","VOID"
"8.3.3","<SPAN STYLE="""" >Q11 ein</SPAN>","ZO","2682","","<SPAN STYLE="""" >HB</SPAN>","1","null","NIL","<SPAN STYLE="""" >Q11 ein</SPAN>","<SPAN STYLE="""" >Q12 ein</SPAN>","VOID","<SPAN STYLE="""" >6.00 - 9.00 Uhr</SPAN>","<SPAN STYLE="""" >9.00 - 17.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 23.00 Uhr</SPAN>","<SPAN STYLE="""" >23.00 - 6.00 Uhr</SPAN>","<SPAN STYLE="""" >9.00 - 23.00 Uhr</SPAN>","d","ca","VOID"
"8.3.3","<SPAN STYLE="""" >Q11 ein</SPAN>","ZO","2682","","<SPAN STYLE="""" >HB</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Q11 ein</SPAN>","<SPAN STYLE="""" >Q12 ein</SPAN>","VOID","<SPAN STYLE="""" >6.00 - 9.00 Uhr</SPAN>","<SPAN STYLE="""" >9.00 - 17.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 23.00 Uhr</SPAN>","<SPAN STYLE="""" >23.00 - 6.00 Uhr</SPAN>","<SPAN STYLE="""" >9.00 - 23.00 Uhr</SPAN>","d","ca","VOID"
"8.3.3","<SPAN STYLE="""" >Q11 ein</SPAN>","ZO","2683","","<SPAN STYLE="""" >HB</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Q11 ein</SPAN>","<SPAN STYLE="""" >Q12 ein</SPAN>","VOID","<SPAN STYLE="""" >6.00 - 8.00 Uhr</SPAN>","<SPAN STYLE="""" >8.00 - 17.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 8.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 22.00 Uhr</SPAN>","<SPAN STYLE="""" >22.00 - 6.00 Uhr</SPAN>","c","ad","VOID"
"8.3.3","<SPAN STYLE="""" >Q11 ein</SPAN>","ZO","2683","","<SPAN STYLE="""" >HB</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Q11 ein</SPAN>","<SPAN STYLE="""" >Q12 ein</SPAN>","VOID","<SPAN STYLE="""" >6.00 - 8.00 Uhr</SPAN>","<SPAN STYLE="""" >8.00 - 17.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 8.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 22.00 Uhr</SPAN>","<SPAN STYLE="""" >22.00 - 6.00 Uhr</SPAN>","c","ad","VOID"
"8.3.3","<SPAN STYLE="""" >Q11 ein</SPAN>","ZO","2683","","<SPAN STYLE="""" >HB</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Q11 ein</SPAN>","<SPAN STYLE="""" >Q12 ein</SPAN>","VOID","<SPAN STYLE="""" >6.00 - 8.00 Uhr</SPAN>","<SPAN STYLE="""" >8.00 - 17.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 8.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 22.00 Uhr</SPAN>","<SPAN STYLE="""" >22.00 - 6.00 Uhr</SPAN>","c","ad","VOID"
"8.3.3","<SPAN STYLE="""" >Q11 ein</SPAN>","ZO","2683","","<SPAN STYLE="""" >HB</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Q11 ein</SPAN>","<SPAN STYLE="""" >Q12 ein</SPAN>","VOID","<SPAN STYLE="""" >6.00 - 8.00 Uhr</SPAN>","<SPAN STYLE="""" >8.00 - 17.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 8.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 22.00 Uhr</SPAN>","<SPAN STYLE="""" >22.00 - 6.00 Uhr</SPAN>","c","ad","VOID"
"8.3.3","<SPAN STYLE="""" >Q11 ein</SPAN>","ZO","2683","","<SPAN STYLE="""" >HB</SPAN>","1","null","NIL","<SPAN STYLE="""" >Q11 ein</SPAN>","<SPAN STYLE="""" >Q12 ein</SPAN>","VOID","<SPAN STYLE="""" >6.00 - 8.00 Uhr</SPAN>","<SPAN STYLE="""" >8.00 - 17.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 8.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 22.00 Uhr</SPAN>","<SPAN STYLE="""" >22.00 - 6.00 Uhr</SPAN>","c","ad","VOID"
"8.3.3","<SPAN STYLE="""" >Q11 ein</SPAN>","ZO","2683","","<SPAN STYLE="""" >HB</SPAN>","1","null","NIL","<SPAN STYLE="""" >Q11 ein</SPAN>","<SPAN STYLE="""" >Q12 ein</SPAN>","VOID","<SPAN STYLE="""" >6.00 - 8.00 Uhr</SPAN>","<SPAN STYLE="""" >8.00 - 17.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 8.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 22.00 Uhr</SPAN>","<SPAN STYLE="""" >22.00 - 6.00 Uhr</SPAN>","c","ad","VOID"
"8.3.3","<SPAN STYLE="""" >Q11 ein</SPAN>","ZO","2683","","<SPAN STYLE="""" >HB</SPAN>","1","null","NIL","<SPAN STYLE="""" >Q11 ein</SPAN>","<SPAN STYLE="""" >Q12 ein</SPAN>","VOID","<SPAN STYLE="""" >6.00 - 8.00 Uhr</SPAN>","<SPAN STYLE="""" >8.00 - 17.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 8.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 22.00 Uhr</SPAN>","<SPAN STYLE="""" >22.00 - 6.00 Uhr</SPAN>","c","ad","VOID"
"8.3.3","<SPAN STYLE="""" >Q11 ein</SPAN>","ZO","2683","","<SPAN STYLE="""" >HB</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Q11 ein</SPAN>","<SPAN STYLE="""" >Q12 ein</SPAN>","VOID","<SPAN STYLE="""" >6.00 - 8.00 Uhr</SPAN>","<SPAN STYLE="""" >8.00 - 17.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 8.00 Uhr</SPAN>","<SPAN STYLE="""" >17.00 - 22.00 Uhr</SPAN>","<SPAN STYLE="""" >22.00 - 6.00 Uhr</SPAN>","c","ad","VOID"
"8.3.4","<SPAN STYLE="""" >Wann wird die Beleuchtung eingeschaltet?</SPAN>","ZO","","","<SPAN STYLE="""" >HB</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Wann wird die Beleuchtung eingeschaltet?</SPAN>","<SPAN STYLE="""" >Wann wird die Beleuchtung ausgeschaltet?</SPAN>","VOID","<SPAN STYLE="""" >um 5.00 Uhr</SPAN>","<SPAN STYLE="""" >um 23.00 Uhr</SPAN>","<SPAN STYLE="""" >bei Einbruch der Dunkelheit</SPAN>","<SPAN STYLE="""" >bei Sonnenaufgang</SPAN>","<SPAN STYLE="""" >gar nicht</SPAN>","ac","db","VOID"
"8.3.4","<SPAN STYLE="""" >Wann wird die Beleuchtung eingeschaltet?</SPAN>","ZO","","","<SPAN STYLE="""" >HB</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Wann wird die Beleuchtung eingeschaltet?</SPAN>","<SPAN STYLE="""" >Wann wird die Beleuchtung ausgeschaltet?</SPAN>","VOID","<SPAN STYLE="""" >um 5.00 Uhr</SPAN>","<SPAN STYLE="""" >um 23.00 Uhr</SPAN>","<SPAN STYLE="""" >bei Einbruch der Dunkelheit</SPAN>","<SPAN STYLE="""" >bei Sonnenaufgang</SPAN>","<SPAN STYLE="""" >gar nicht</SPAN>","ac","db","VOID"
"8.3.4","<SPAN STYLE="""" >Wann wird die Beleuchtung eingeschaltet?</SPAN>","ZO","","","<SPAN STYLE="""" >HB</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Wann wird die Beleuchtung eingeschaltet?</SPAN>","<SPAN STYLE="""" >Wann wird die Beleuchtung ausgeschaltet?</SPAN>","VOID","<SPAN STYLE="""" >um 5.00 Uhr</SPAN>","<SPAN STYLE="""" >um 23.00 Uhr</SPAN>","<SPAN STYLE="""" >bei Einbruch der Dunkelheit</SPAN>","<SPAN STYLE="""" >bei Sonnenaufgang</SPAN>","<SPAN STYLE="""" >gar nicht</SPAN>","ac","db","VOID"
"8.3.4","<SPAN STYLE="""" >Wann wird die Beleuchtung eingeschaltet?</SPAN>","ZO","","","<SPAN STYLE="""" >HB</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Wann wird die Beleuchtung eingeschaltet?</SPAN>","<SPAN STYLE="""" >Wann wird die Beleuchtung ausgeschaltet?</SPAN>","VOID","<SPAN STYLE="""" >um 5.00 Uhr</SPAN>","<SPAN STYLE="""" >um 23.00 Uhr</SPAN>","<SPAN STYLE="""" >bei Einbruch der Dunkelheit</SPAN>","<SPAN STYLE="""" >bei Sonnenaufgang</SPAN>","<SPAN STYLE="""" >gar nicht</SPAN>","ac","db","VOID"
"8.3.4","<SPAN STYLE="""" >Wann wird die Beleuchtung eingeschaltet?</SPAN>","ZO","","","<SPAN STYLE="""" >HB</SPAN>","1","null","NIL","<SPAN STYLE="""" >Wann wird die Beleuchtung eingeschaltet?</SPAN>","<SPAN STYLE="""" >Wann wird die Beleuchtung ausgeschaltet?</SPAN>","VOID","<SPAN STYLE="""" >um 5.00 Uhr</SPAN>","<SPAN STYLE="""" >um 23.00 Uhr</SPAN>","<SPAN STYLE="""" >bei Einbruch der Dunkelheit</SPAN>","<SPAN STYLE="""" >bei Sonnenaufgang</SPAN>","<SPAN STYLE="""" >gar nicht</SPAN>","ac","db","VOID"
"8.3.4","<SPAN STYLE="""" >Wann wird die Beleuchtung eingeschaltet?</SPAN>","ZO","","","<SPAN STYLE="""" >HB</SPAN>","1","null","NIL","<SPAN STYLE="""" >Wann wird die Beleuchtung eingeschaltet?</SPAN>","<SPAN STYLE="""" >Wann wird die Beleuchtung ausgeschaltet?</SPAN>","VOID","<SPAN STYLE="""" >um 5.00 Uhr</SPAN>","<SPAN STYLE="""" >um 23.00 Uhr</SPAN>","<SPAN STYLE="""" >bei Einbruch der Dunkelheit</SPAN>","<SPAN STYLE="""" >bei Sonnenaufgang</SPAN>","<SPAN STYLE="""" >gar nicht</SPAN>","ac","db","VOID"
"8.3.4","<SPAN STYLE="""" >Wann wird die Beleuchtung eingeschaltet?</SPAN>","ZO","","","<SPAN STYLE="""" >HB</SPAN>","1","null","NIL","<SPAN STYLE="""" >Wann wird die Beleuchtung eingeschaltet?</SPAN>","<SPAN STYLE="""" >Wann wird die Beleuchtung ausgeschaltet?</SPAN>","VOID","<SPAN STYLE="""" >um 5.00 Uhr</SPAN>","<SPAN STYLE="""" >um 23.00 Uhr</SPAN>","<SPAN STYLE="""" >bei Einbruch der Dunkelheit</SPAN>","<SPAN STYLE="""" >bei Sonnenaufgang</SPAN>","<SPAN STYLE="""" >gar nicht</SPAN>","ac","db","VOID"
"8.3.4","<SPAN STYLE="""" >Wann wird die Beleuchtung eingeschaltet?</SPAN>","ZO","","","<SPAN STYLE="""" >HB</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Wann wird die Beleuchtung eingeschaltet?</SPAN>","<SPAN STYLE="""" >Wann wird die Beleuchtung ausgeschaltet?</SPAN>","VOID","<SPAN STYLE="""" >um 5.00 Uhr</SPAN>","<SPAN STYLE="""" >um 23.00 Uhr</SPAN>","<SPAN STYLE="""" >bei Einbruch der Dunkelheit</SPAN>","<SPAN STYLE="""" >bei Sonnenaufgang</SPAN>","<SPAN STYLE="""" >gar nicht</SPAN>","ac","db","VOID"
"8.3.4","<SPAN STYLE="""" >Die Lampen schalten ein</SPAN>","ZO","2686","","<SPAN STYLE="""" >HB</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Die Lampen schalten ein</SPAN>","<SPAN STYLE="""" >Die Lampen schalten aus</SPAN>","<SPAN STYLE="""" >Die Lampen brennen mit reduzierter Spannung</SPAN>","<SPAN STYLE="""" >von 6.00 - 21.00 Uhr</SPAN>","<SPAN STYLE="""" >von 21.30 - 6.00 Uhr</SPAN>","<SPAN STYLE="""" >von Einbruch der D&auml;mmerung bis Sonnenaufgang</SPAN>","<SPAN STYLE="""" >bei Sonnenaufgang</SPAN>","<SPAN STYLE="""" >bei Einbruch der D&auml;mmerung</SPAN>","e","d","b"
"8.3.4","<SPAN STYLE="""" >Die Lampen schalten ein</SPAN>","ZO","2686","","<SPAN STYLE="""" >HB</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Die Lampen schalten ein</SPAN>","<SPAN STYLE="""" >Die Lampen schalten aus</SPAN>","<SPAN STYLE="""" >Die Lampen brennen mit reduzierter Spannung</SPAN>","<SPAN STYLE="""" >von 6.00 - 21.00 Uhr</SPAN>","<SPAN STYLE="""" >von 21.30 - 6.00 Uhr</SPAN>","<SPAN STYLE="""" >von Einbruch der D&auml;mmerung bis Sonnenaufgang</SPAN>","<SPAN STYLE="""" >bei Sonnenaufgang</SPAN>","<SPAN STYLE="""" >bei Einbruch der D&auml;mmerung</SPAN>","e","d","b"
"8.3.4","<SPAN STYLE="""" >Die Lampen schalten ein</SPAN>","ZO","2686","","<SPAN STYLE="""" >HB</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Die Lampen schalten ein</SPAN>","<SPAN STYLE="""" >Die Lampen schalten aus</SPAN>","<SPAN STYLE="""" >Die Lampen brennen mit reduzierter Spannung</SPAN>","<SPAN STYLE="""" >von 6.00 - 21.00 Uhr</SPAN>","<SPAN STYLE="""" >von 21.30 - 6.00 Uhr</SPAN>","<SPAN STYLE="""" >von Einbruch der D&auml;mmerung bis Sonnenaufgang</SPAN>","<SPAN STYLE="""" >bei Sonnenaufgang</SPAN>","<SPAN STYLE="""" >bei Einbruch der D&auml;mmerung</SPAN>","e","d","b"
"8.3.4","<SPAN STYLE="""" >Die Lampen schalten ein</SPAN>","ZO","2686","","<SPAN STYLE="""" >HB</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Die Lampen schalten ein</SPAN>","<SPAN STYLE="""" >Die Lampen schalten aus</SPAN>","<SPAN STYLE="""" >Die Lampen brennen mit reduzierter Spannung</SPAN>","<SPAN STYLE="""" >von 6.00 - 21.00 Uhr</SPAN>","<SPAN STYLE="""" >von 21.30 - 6.00 Uhr</SPAN>","<SPAN STYLE="""" >von Einbruch der D&auml;mmerung bis Sonnenaufgang</SPAN>","<SPAN STYLE="""" >bei Sonnenaufgang</SPAN>","<SPAN STYLE="""" >bei Einbruch der D&auml;mmerung</SPAN>","e","d","b"
